username	name	status	ya/tidak	kategori
nofibenu	Nofi Ferdiyanti Benu	"Salah satu keuntungan jadi #memberOriflame, jajannya lebih irit karna dapet diskon member 23% â™¥â™¥â™¥"	ya	kecantikan
kdri	Kementerian Desain	DISKON 40% [KDRI] ANIMA EXPO Available Size: XS S XL XXL Order : https://t.co/D5lT982h2K SMS/WA: 0878 8603 5125 https://t.co/ShxplyaFWe	ya	fashion
_bbhah	baekhee	dilelang pacar paket lengkap diskon 10% https://t.co/o4YhFmpWTN	tidak	
knkpark	ì¡¸) ìŠ¹ì¤€	@hsinbey98 gak ada diskon?	tidak	
rhanie_oez	raniyunia ãƒ„	nguber diskon ðŸ˜…ðŸ˜‚ @ Ramayana https://t.co/vEvUueQYor	tidak	
perrisaa	Verysha Agustya	Berburu diskon wkwk (at Matahari) â€” https://t.co/X6M3mXs7lT	tidak	
TikaTebuLL	Tika Tebul	"Nagihh terusss sama tomyamm kk liza ini,agakkk di diskon ya tokeee ðŸ˜‚ðŸ˜‚ðŸ˜‚ (with Lizza and Ok at Cafe nando) [pic] â€” https://t.co/LlQ4TyvIJ2"	tidak	
Giladiskon	Giladiskon Indonesia	"Promo Diskon Fashion Gila-Gilaan hingga 80%,Info->Â https://t.co/V8rfKXftc2"	ya	fashion
katalogpromosi	katalogpromosi	D'PARIS Silver Promo Diskon 20%* dengan Kartu Kredit PERMATA sd. 31 Januari 2017 https://t.co/eADnjan2h8	ya	lain-lain
exowhite	kai	tanya tanya aja lagi diskon di https://t.co/R43cakPV4o	tidak	
chayuningtyas	Cahayuningtyas	@Doarth01 wkwkwkw iya nih. btw aku besok interview. doakan yak! wkwkw tp krn km cucunya kan di diskon 10rebu :v	tidak	
tiket	Tiket.com	Diskon Rp. 300.000 utk terbang kapan saja ke seluruh destinasi luar negeri pilihan hanya di https://t.co/EpQtQWQqZ6â€¦ https://t.co/J8fEKSFacc	ya	wisata
katalogpromosi	katalogpromosi	MAXIMART Promo FiestaPoin diskon hingga 30%* dengan Kartu Mandiri Periode sampai 31 Des 2016 https://t.co/n5IlZ1g31x	ya	lain-lain
bns_syifa	Abel	Ada diskon! ikut nga luw? â€”Kanjeng Kyra Istikomah X IPS ã€–temen shoppingã€— @bns_vanesha https://t.co/J1mp7FJVRF	tidak	
sagitariesbutik	Sagitaries Shop	"Assalamu Alaikum Siapa mau diskon 50%?? Kembaran Sama Putrinya bunda bajunya Bahan : Katun Ukuran Small,... https://t.co/I5n9bLpSPU"	ya	fashion
Himynameisdaus_	DAUS	spesial hari ini BURGER WHATEVER diskon 20% gengs yuhuuðŸ˜‹ðŸ˜‹ visit onâ€¦ https://t.co/nq3BHyrKlv	ya	kuliner
burupromo	Buru Promo	DISKON 80% Berburu Koleksi Fashion di Rococo Plaza Indonesia https://t.co/HrJal1TKZp #Jakarta #Kota #Mall #PakaiandanAksesoris	ya	fashion
Nursing_ID	Indonesia Nursing	"@MatahariMallCom beli sepatu Crocodille padahal ada label diskon 30%+20%, tp kok cuma dapet yang 30% aja, diskriminasi :("	ya	fashion
pegipegi_promo	PegiPegi Promo	Crazi Deals Hotel Bali Diskon Up to 76% https://t.co/iIx1SbQqzi	ya	wisata
SobatDewi88	Dewi	Pakaian Wanita Ini Diskon 50% di Matahari Solo Square https://t.co/JFJcsNEmvf https://t.co/p4hf6E5pUU	ya	fashion
mayonizeeee	whysoserious	@kei_is_crazy iyaaa sih dara kan baik bgt~ plingan gk tega minta diskonan ðŸ˜ðŸ˜ gk kyak eike yg modis (modal diskon) klo blnja ðŸ˜‚ðŸ˜‚ðŸ˜‚	tidak	
otomotifweekly	Tabloid OTOMOTIF	"Dainese dan Taichi Gelar Diskon, Sikat Bro! https://t.co/e8HO7HixgY https://t.co/nxpeFCNtLW"	tidak	
katalogpromosi	katalogpromosi	PERMATA BANK Belanja Pintar dengan Diskon dan Cashback Sepanjang Tahun* dengan Permata Hero Card https://t.co/brRCzRKwTf	ya	lain-lain
esya7	Muhajjir Esyaputra	@mr_ias ah. I see. Keliatan nya aja ya intimidating. Gw juga tadi sekalian beli yang HG. Diskon 50% juga. Lagi banyak racun euy di Kidz.	tidak	
CHA_ENEN	Anime Babo	@KIMJYANA kapan lagi coba itu harga segitu.... hahahahha waktu nitip jiji aja itu cepet bgt abis gegara diskon gede jd ga dpt XDD	tidak	
Sir_MTanner	Mikhail	RT @Vladimir_Ancent: @Sir_MTanner minta diskon sir (?) https://t.co/ntKxIlIGN2	tidak	
nadiagrosir_05	Nadiagrosir	"RT @nadiagrosir_05: @PromoBantul nadiagrosir outlet02 jual baju anak branded dan lokal, area bantul jogja bisa merapat ada diskon menarik bâ€¦"	tidak	
nautronZR	N (à¸‡Â Ë™oË™)à¸§ P A L	ðŸ‘¦ bisa pake debit kan mbak? ðŸ‘§ terus kalo udah dipake kamu tinggal gitu aja? ðŸ‘¦... ðŸ‘§ jawab! ðŸ‘¦ *jadi price tag diskon* #KisahKasir	tidak	
ameliamiranti	Amelia Miranti	"@KartuPos hi Ken, mau tanya diskon $25 untuk anggota baru airbnb masih berlaku? Thanks ya!"	tidak	
katalogpromosi	katalogpromosi	DE LEILA promo Diskon up to 60%* dengan Kartu Kredit Bank MEGA https://t.co/OnS0kYAMVf	ya	lain-lain
nungg_winda	Winnda2468	RT @ComicSunda: PROMO!!! DISKON KAOS COMICSUNDA DAN @awasSEUKEUT! INFO? CONTACT BBM: D5541FFB Line: @awasseukeut (pke @) https://t.co/0Az5Jâ€¦	ya	fashion
palur_plasa	Palur Plasa	"Dalam rangka ulang tahun @teras_cfe yang ke-2,Diskon 15 % untuk smua food+drink khusus tgl 22 Nov' 2016. All day lâ€¦ https://t.co/nGae0iprwr"	ya	kuliner
CRN_Karwoski	"Wazoski, Karen"	@CRN_Wilder [] ada lagi diskon beli tiga dapet satu	tidak	
pegipegi_promo	PegiPegi Promo	"Ada diskon hotel Rp 50.000 tanpa min transaksi, khusus untuk followers baru account LINE pegipegi! Yuk add sekarangâ€¦ https://t.co/Q67XnuhB60"	ya	wisata
Giladiskon	Giladiskon Indonesia	"Sembako Clearance Sale Diskon hingga 60%,Info->Â https://t.co/Emjz3cbhr2"	ya	kuliner
HG_Lami03	ë¼ë¯¸	@OSUmji98 kalo satu persen mah gabisa disebut diskon :( ayolah.. Jangan pelit-pelit ke undebut /?	tidak	
WiradikaSaputri	Wiradika Saputri	Aku mah apa atuh tergoyahkan dengan diskon akhir taon...	tidak	
Pebri_Inc	Pebri B	"RT @nurinadm: Diskon adalah harapan, murah adalah keyakinan."	tidak	
katalogpromosi	katalogpromosi	CLUB 21 Promo diskon 10% dengan Kartu Kredit UOB https://t.co/oVLyfVmVNo	ya	lain-lain
Jonas_Photo	Jonas Photo ID	"Hai Tweeps, yg mau cetak banyak + dapet diskon ayo dtg besok ke @Jonas_Photo Banda dr pk 07.30-09.00. Only @Jonas_Photo Jl Banda-Bandung"	ya	lain-lain
Santi_Namaku_	Nok-Santi	Syurga kak. Disini diskon segitu baru di desember ..ðŸ˜• https://t.co/Z8ZJ6DMGqH	tidak	
shallhar	Ibu Smith ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©	@Santi_Namaku_ diskon 70% smua gmn dong kaaaak	tidak	
fatiyah_h	ody	Diskon haha https://t.co/2UyS4Sdw15	tidak	
snrprivat	snrprivat	Haloo kita ada promo les privat / privat grup bulan desember free regist! dan diskon 20% untuk 3 bulan kedepan :)	ya	lain-lain
Deria44	Deria	"RT @si_wel: #KisahKasir ðŸ‘§ kakak punya line? ðŸ‘¦ ada mba, idnya si_wel ðŸ‘§ bisa add alfamart buat dpt diskon 10% ðŸ‘¦ yah kirain mo ajak video calâ€¦"	tidak	
cyvjng	â¥yoojung	@sunswendy nah dapet diskon dong/?	tidak	
ORORI	ORORI	Diskon 20%+ 10% untuk rangka cincin pada Design My Own. Klik https://t.co/56uDqnOfuW https://t.co/fcOJ6wCSln	ya	lain-lain
NAVYS_STORE	Navy's Store	"Diskon 50% masih berlangsung, loh! Jangan sampai kamu kelewatan, ya. https://t.co/VCRrfMWwJG"	ya	lain-lain
dwipa_ad	Dwipa	"Setelah susah payah melewati lorong mall yang berisi ibu ibu mabok diskon, akhirnya aku menemukanmu. Mari begadangâ€¦ https://t.co/L2psRRAtXE"	tidak	
MatahariMallCom	MatahariMall.com	Ada special deals dari Kotex nih MMallGoers! Diskon hingga 77% di https://t.co/LMeY7oEx4b! Beli Aja:â€¦ https://t.co/ksGyOiwasD	ya	lain-lain
maddoginfected	Maddog Infectedâ„¢	Dapatkan kupon diskon 20% #MADDOGINFECTED di @ArjesKitchen | Belakang Kampus UNS - Barat RSJ Solo| Open 09.00-22.00 https://t.co/CD2MgAcaan	ya	lain-lain
desiariasihm	desdos	berburu diskon ðŸ’¸ðŸ’¸ (with Evi Meiliani at Panakkukang Square) â€” https://t.co/kI58EkmaE5	tidak	
svanrhda	sivaaaaa_	Tak bisa lihaat diskonðŸ™ŠðŸ™Š kempes isi dumpet (at Giant Ekstra Alaya Samarinda) â€” https://t.co/14vdRadmPH	tidak	
cyvjng	â¥yoojung	@sunswendy harus ada diskon buat anak kecil:(	tidak	
aesscngji	Jieun.	"Mari kita per halus, Aya diskon? Bade meser mun aya mah, teh. Haha https://t.co/O1LqzRJ67K"	tidak	
maddoginfected	Maddog Infectedâ„¢	Dapatkan kupon diskon 20% #MADDOGINFECTED di @RetrogfBarber | Jln Kebangkitan Nasional 45B Surakarta https://t.co/VOpRB2K70Z	ya	lain-lain
anggarakasiwi13	AnggaRakasiwiPradana	RT @Ria_Bilqis: @milkteabunda @GrowNHealth cus order yuk mumpung diskon	tidak	
aesrosen	rose	@aesbiblee aya diskon na teu? Hayang beli kalo aya mah teh	tidak	
TobukOnline	Book Store	Katanya komika @AryaNovrianus lahir di kamar mandi? baca deh #tetanus Rp 45000 pesan ke 08111592235 https://t.co/7jRY7shq7S diskon nih 20%	tidak	
DaniatyWiera	wira daniaty	Lumayan diskon ðŸ˜ (with zyhaaan at Wardah Beauty House ) â€” https://t.co/zVbfjYkDxJ	tidak	
baicrene	vorysðŸ‘„	tadi byk diskon:(( tpi syg duit hueee	tidak	
ecogreenpark	Eco Green Park	"Dua maskapai ini memberikan diskon 20% bagi pengunjung eco green park, Apa saja syaratnya? https://t.co/pW9UdPAkMo #ecogreenpark"	ya	wisata
ProdukDigitalID	Digiz	SALE GILA-GILA-an Diskon 70% s/d 80% di https://t.co/fKei2hUdHA -D-	ya	lain-lain
TB_Junhoe	j u n e ã…¡ JFB?!	Bukan diskon ucet https://t.co/v1pgrt3jyq	tidak	
AdaDiskon	AdaDiskon.com	Promo diskon beli kosmetik Zoya hari ini https://t.co/FUKdYYsq2L	tidak	
syahronibintang	RONNI	New Terios Spirit Diskon 22 Jt https://t.co/O1DMPvH0qU	ya	otomotif
Giladiskon	Giladiskon Indonesia	#diskon #promosi Texas Chicken Promo Menu Baru - Beli Cruncheese Chicken Cuma Rp. 16.364 https://t.co/oHUI9CSjYh	ya	kuliner
ggo_fremmy	Cardinal Shana	"@ggomarques ""Level 3 special Gloves satu. Berapa?"" Shana tersenyum seramah mungkin, siapa tahu dikasih diskon?"	tidak	
tky_rome	"Raiden, ç™½äº•"	@tky_minhee // Muka pecinta diskon banget kamu mah.	tidak	
pastagio_banjar	PastaGio Jogjakarta	Diskon (potongan harga) -100rb dinner /ultah pada senin - jumat u/ follower snapchatâ€¦ https://t.co/zPIJt5tecS	ya	kuliner
Giladiskon	Giladiskon Indonesia	"Games & Mainan Super PROMO, Diskon hingga 65%,Info->Â https://t.co/1swwVEDye4"	ya	lain-lain
katalogpromosi	katalogpromosi	D'Paris Silver Diskon hingga 20% dengan Kartu Kredit PERMATA BANK https://t.co/GJYUuvP0gn	ya	lain-lain
EventJakartaCom	Event Jakarta	Calling All tenants! New Year BigFest Pusat diskon barang2 berkelas! 28Des'16â€“1Jan'17 Di Grand Indonesia 08159399582 https://t.co/kHv1BMwQ8a	ya	lain-lain
kuroayumi	Ayumi	@jscptr aku aja kesana abis uts kok... dan beruntung beli LN sung dapet diskon... Kantong mahasiswa emg merana hiks	tidak	
realcoupons	Real Coupons	RT @denyjackrose: Diskon 90% untuk Semua Produk di https://t.co/VjrW8xvdUK ambil kupon disini https://t.co/uYRRKfNjRm #Discount	ya	lain-lain
Giladiskon	Giladiskon Indonesia	Lazada Promo Online REVOLUTION Sale - Gebrakan Diskon + Harga Special https://t.co/oHyaq5EpfV #diskon	ya	lain-lain
ReksadanaA	APL STRONG	"RT @meggabitta: Dari pada lo ribut. Mending pada beli BH sanah. Lumayan, dapet diskon bermanfaat pula."	tidak	
BinhJune	Binh June	@indosatcare Terima kasih sudah memberikan diskon brlanja di lazada. I love you @indosatcare	tidak	
iVisual_k	I'm Visual	PROMOTE = DISKON! 20 twit promote = diskon 2 ribu 30 twit = 3 ribu 40 twit = 4 ribu >50 twit = 5 ribu	ya	lain-lain
sunswendy	â¥ìŠ¹ì™„ì´~	@cyvjng ga ada diskon diskonan ntar aku rugi :(	tidak	
denyjackrose	Deny Jackrose	Diskon 90% untuk Semua Produk di https://t.co/VjrW8xvdUK ambil kupon disini https://t.co/uYRRKfNjRm #Discount	ya	lain-lain
raymonhakim1	Raymon Hakim	RT @TravelNow79: Jumat barokah selera nusantara 65k. murah enak rame yuk yg mau #diskon 50% Resv 08116913002 @NagoyaMansion #batam https://â€¦	ya	kuliner
katalogpromosi	katalogpromosi	THE BODY SHOP Diskon hingga 50%* dengan menukarkan MANDIRI fiestapoin https://t.co/4a9cnfrPQb	ya	kecantikan
ripyebin	YebinÒ‚	@ripsomi @ripjwonw dapet diskon ga mba?	tidak	
geekusumaa	Gesti Lestari Kusuma	"@LazadaID mau nyantai dikamar sambil tiduran terus ngecek produk Lazada yg lagi diskon besar""an hahha #CeritaBelanjaLazada"	tidak	
shirtlova	MERCH JKT48/AKB48	#ArigatouGhaida BACKPACK BLACK-WHITE-RED JKT48! Harga masih diskon cuma 100k. blm ongkir. Ini model terlaris lho https://t.co/I1JulXWMwP	ya	fashion
reelisshoman	ã…¤	@jaeilx94 kurang satu nih kita. Harus bertiga biar dapet diskon	tidak	
DISKONBATIK	DISKON BATIK	RT @Dealspromo: #hotel #di #batam Dapatkan #diskon https://t.co/oqafSvAQ0b #promo Terbaik dipesan disini: https://t.co/Co1hvvgrkA httpsâ€¦	ya	fashion
DISKONBATIK	DISKON BATIK	RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://â€¦	ya	properti
metlandtambun_	Metland Tambun	Launching produk terbaru dan terakhir di lokasi terdepan kawasan terpadu Metland Tambun. Harga mulai dari 800 jt-anâ€¦ https://t.co/n8f7nNNYe8	ya	properti
twcdhyunn	Miday	@leehaeuyn ini udh otw akhir bulan ada diskon belum ._.	tidak	
heriSBuhori	Heri S Buhori	RT @GrandDafamBela: Tunjukan kartu BPJS ketenagakerjaan dan dapatkan diskon sampai 40% https://t.co/vGWHU9YIWh	ya	lain-lain
powerangerbiru1	m	@perfcvk umpung diskon	tidak	
tasuniq	Tas Uniq	Dapatkan dompetmokamula ini dengan harga harga 110rb. Diskon 10% untuk reseller. Add pin BB 73CBFCC4 https://t.co/xho8VPJ2Na	ya	fashion
katalogpromosi	katalogpromosi	KIDZANIA Fantastic Promo diskon 50% hanya dengan menunjukan STNK Mobil Anda* https://t.co/GTvoH34TXs	ya	wisata
katalogpromosi	katalogpromosi	BATIK DANAR HADI Diskon 15%+10% dan cicilan 0% HINGGA 6 bulan dengan KARTU KREDIT MANDIRI https://t.co/L139jOW9C2	ya	fashion
Giladiskon	Giladiskon Indonesia	"Camera & Fotografi lover,Gebyar diskon hingga 58%,Info->https://t.co/5KiEeVuDPI"	ya	elektronik
katalogpromosi	katalogpromosi	KYOCHON Promo Diskon 15% + Up to 25% dengan Mandiri Fiestapoin berlaku sd 31 Desember 2016 https://t.co/VY3YRglo9B	ya	lain-lain
AdaDiskon	AdaDiskon.com	"Ladies, koleksi wanita Hush Puppies diskon hingga setengah harga! Serbuu https://t.co/gNM9Q3unsT"	ya	fashion
Jiya_Sang	UBII	@Naomi_JKT48 @sendyJKT48 doanya semoga sendok bisninya lancar jaya ðŸ˜‰ klo qw beli diskon 99% ðŸ˜†ðŸ˜† ok gk mi?	tidak	
TB_Rose97	ì±„ì˜ì´	"Kaya orang kere aja jun nyari diskon, duit mah gampang dicari https://t.co/LnqCgBQVdI"	tidak	
aaa_gunkkk	AG	"sumpah gk niat banget belanja.... tp ada daya,, gatel liat diskon ðŸ˜œðŸ˜œ https://t.co/LCNSIoFuUV"	tidak	
binjaisupermall	Binjai Supermall	Joyful Season di Matahari Department Store Binjai Supermall. Diskon 50%+20% https://t.co/sn1A5Cibd9	ya	lain-lain
herjunot_adhiet	Herjunot S Adhietya	"RT @BiGTiVi: Sudah punya rencana liburan? Pesan kamar hotel sekarang juga di @MaxOneHotels. Diskon hingga 75%, klik : https://t.co/b4M7E5ZNâ€¦"	ya	wisata
btsjamskr	Jams	@theistral kalo tersesat tinggal manggil greb ae kak :v bayar mabelas rebu blom diskon jam sepi :v	tidak	
Fe_Ardiansah18	@Feri_Ardiansah18	RT @KartuKreditBCA: #BCAOnlinePromo diskon hingga 85% setiap Senin dgn BCA Visa & MasterCard di merchant pilihan! Info lengkap kunjungi httâ€¦	ya	lain-lain
wxldrose	Jenessa Shin.	@1993kgbjh ya borong baksonya. Yang banyak hehe. Kedipin abangnya biar di diskon	tidak	
SanibniN	nyitnyit	Nungguin yang buka toko tanggal 28 desember siapa tau dapat diskon ðŸ˜ https://t.co/pFWgQLfWf0	tidak	
psd_lovers	PSD Lovers Official	"Ada kabar gembira utk para calon yg mau menjadi reseller PSD,kita adakan diskon besar, penasaran? ayo ketahui selengkapnya CP: 087822177785"	ya	lain-lain
MGsports_id	MG Sports Indonesia	Promo Year End Sale: diskon 10% untuk semua tipe sepatu roda COUGAR... kunjungi Gramedia & tokoâ€¦ https://t.co/YUqGODGbyo	ya	fashion
BiGTiVi	BIGTV Indonesia	"Sudah punya rencana liburan? Pesan kamar hotel sekarang juga di @MaxOneHotels. Diskon hingga 75%, klik :â€¦ https://t.co/W3ajf92a5E"	ya	wisata
PBPreferred	PermataPreferred	Gunakan PermataShoppingCard untuk dapat diskon 50% di toko online terpilih & cashback 5% di semua toko online. Cekâ€¦ https://t.co/vbS74GXI7j	ya	lain-lain
JakPatID	Jajak Pendapat	"yuk dukung #penelitian km dg pasang #kuisioner di jakPat^^ ad diskon buat mahasiswa lho, respondennya byk n valid^^ https://t.co/rxoX5ykBKg"	tidak	
bukabuku	BukaBuku.COM	#Serendipity >> https://t.co/Uxvl7h9vQI Edisi Non TTD Diskon 20% karya @eriscariani @penerbitinari https://t.co/txWwZgANYL	ya	lain-lain
KartuKreditBCA	Kartu Kredit BCA	#BCAOnlinePromo diskon hingga 85% setiap Senin dgn BCA Visa & MasterCard di merchant pilihan! Info lengkap kunjungiâ€¦ https://t.co/SDIhLujlRr	ya	lain-lain
DINOMARKET	DINOMARKET.com	Lengkapi alat rumah tanggamu dgn Princess Kitchen Home Appliances Diskon Hingga 70%. Klik https://t.co/a0wCXwzulyâ€¦ https://t.co/NOu9vxAMu9	ya	rumah tangga
letsbehijab	Behijab	"Khusus bulan November, Behijab mengadakan program sale "" Big Sale November"" Dapatkan Diskon sampai dengan 50%... https://t.co/9iIyiqRiBx"	ya	fashion
prstwaprilia	â™¥ Aprilia â™¥	Lah diskon disaat tgl tua	tidak	
KKRYSTALDAY	Keela	@HOLXDAY ikut nf aja lagi diskon	tidak	
tky_minhee	ç¯ å´Ž Chiaki	"@tky_rome //oh iya dong, apapun demi diskon"	tidak	
katalogpromosi	katalogpromosi	https://t.co/CGmlXxX19m Promo Diskon upto 100rb* untuk Maskapai & up to 150rb* untuk Hotel dgn CC Standard Chartered https://t.co/p66dkm808b	ya	wisata
MaisarohLiis	Liis maisaroh	size M diskon 50% https://t.co/IWsEKOCuPy	ya	fashion
FahraSeptiani	F A H R A	Diskon everywhere kmfrtðŸ˜¤ (at @depokonline) â€” https://t.co/GlZKNbjmaE	tidak	
LKIMXTE	Ale[H]	@YEWONXTE @BWSXTE diskon 101% dah	tidak	
juraganPickup	Juragan mobil bdg	"Mitsubishi T120 ss . Colt diesel L300, strada triton.. Diskon besar!! pemesanan hub pin:224F94C4 ,085624829 ##mitsubishi #pajero #outlander"	ya	otomotif
actchaewon	sales tas Óœ Chae Won	"Dibeli dibeli tasnya, khusus hari ini ada diskon spasial. 0,25% !!! Segera beli sebelum promo berakhir!!!"	ya	fashion
najaeminct_	Jaemin	@Visonaeun @rnjunctd mana ada diskon diskon	tidak	
Giladiskon	Giladiskon Indonesia	"Value Deal @Dominos_ID Promo Menu Special Diskon hingga 50%,Info->https://t.co/sWpjynf6ql"	ya	kuliner
daria_tamara	Daria Tamara	Lagi ada festival diskon dr bhinnekacom?	tidak	
amhillazhrtiara	mil	@sesharatuliuu diskon kl gt sist	tidak	
yayoimusume	Faira	"@Eve_Shi @jusrecht Katanya diskon itu datang secepat tornado, jadi harus buru2 ^^"	tidak	
jahjijahH	Nurul Azizah H.	Niatnya mau belajaar eeeeehhh ngeliat diskon (with fida at City of Tomorrow (CITO)) â€” https://t.co/Itwo2FaDnx	tidak	
ayytahirah	Sayyidah Tahirah	"Ya Alloh lindungilah hamba dari diskon yg menyebutkan beli satu gratis tiga Yg setelah dibagi tiga, harganya per item 70k, msh mahal -,,-"	tidak	
djsomiiyy	O m i y	Diskon mulu ntar saya tekor ;) https://t.co/MpJTMLxdsz	tidak	
kartudanamon	Kartu Danamon	Diskon 40% dari Published Rate dgn @kartudanamon di La'Riz Wthree Hotel Logaligo Makassar s/d 28-Feb-17 info 1 500 090.SKB	ya	lain-lain
Jagadmayanet	Cara Gila Jualan	"RETWEET dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmcBvw #reseller"	ya	fashion
MRSKYUL	Kiyul à¹‘	@ksjlite @namgeeks diskon serebu doang ye ðŸ˜‚	tidak	
akujames_	james	"@syifanadaqth ada tuh tas diskon 79% palah , tas bungkus kopi"	tidak	
KatalogDisc0unt	Katalog Discount	"Dâ€™crepes Menu Savory Diskon Rp. 2000, 20 â€“ 20 November 2016 https://t.co/pWCstsERtC"	ya	kuliner
_furyy	Es Teh Manis	Wkwk pasti lagi ngejer diskon tadi kwwkw https://t.co/TP2axwUDzV	tidak	
Erwin_ZL	ERWIN ZL	"RT @Giladiskon: Super Outlet SALE @ZaloraID Diskon hingga 70%,Info-> https://t.co/eklOdoSuXC"	ya	fashion
katalogpromosi	katalogpromosi	EXCELSO Diskon 30% dengan Kartu Kredit BNI berlaku sd. 31 Maret 2017 https://t.co/y8qA8d23LQ	ya	kuliner
katalogpromosi	katalogpromosi	TheFOODHALL Diskon hingga 25% dengan MANDIRI FIESTAPOIN https://t.co/JpZUbNLuNn	ya	kuliner
AdaDiskon	AdaDiskon.com	Jelang akhir tahun ada banyak sale AdaDiskoners! Berikut info Minimal bazaar https://t.co/Y3MtTTXt2b	tidak	
syifanadaqth	Syifa	@akujames_ Lucuan juga tas yang lagi diskon 75% aack lucuu :((	tidak	
kuroayumi	Ayumi	"Mantap nih... Buat japanese novel gue dapet diskon 10% aja Gapapa yg penting """"""Diskon"""""" https://t.co/PiXBZLPxLS"	tidak	
Yeni_Setiyawati	yeni setiyawati	Belanja di @alfamart makin puas dan hemat berkat diskon 10% dari line.indo makanya yuk buruanâ€¦ https://t.co/C6mUSvVVc2	ya	lain-lain
BenNtra01	Muhammad Subentra	"@Ahmmmm235 @GrabID hahahhaa, iah bu harga udh 10.000,trs di diskon gty yah!? Haha.. Moga aja anda, kluarga anda ga ngrasain pndritaan driver"	tidak	
imnamyeon	Nayeon Im.	@s_meenho Mau nawar diskon ayam sama soju 100% bisa nga	tidak	
PrietyPadu	Padu Jr.	"Nda dapa diskon le ðŸ˜’ðŸ™„ (with Echa Thawil, Mil, and Riefo at RM Bakar Rica) â€” https://t.co/6Af4gVBXan"	tidak	
mooienterprise	Mooi Net	Kapan lagi beli voucher game online murah dengan diskon? Cuman di Mooi loh :)	ya	lain-lin
gaudinai_	Nainna	"Jauhkan hamba dari barang2 diskon yg terkutuk --"""	tidak	
Sonora998	Sonora Purwokerto	Ada berbagai koleksi baju buat cowok cewek yg tentunya kekinian dan DISKON 50% hanya di Hanna Hanzel ! cuss buruanâ€¦ https://t.co/VopwC1SJKz	ya	fashion
BankMegaID	PT Bank Mega Tbk.	Diskon 50% utk menu Dave's Single @Wendys_ID dgn #KartuKreditBankMega. Info: https://t.co/CCC3JUxQXfâ€¦ https://t.co/WT6vfmI910	ya	kuliner
TravellersID	Pradikta Dwi Anthony	"RT @TravellersID: Kalau lagi nyari diskon sewa apartemen/rumah/vila buat liburan/kerja, ini ada diskon 40%. Book di https://t.co/7KAzL9UNWVâ€¦"	ya	properti
_mahada15	ma ha da	RT @dwiBR: Diskon gede2an buruan merapat @DINOMARKET #Incredi8leDinomarket https://t.co/nCjQF4PiL5	ya	lain-lain
MG_INY95	Nayeon #TT	@astrockyish diskon llaaahhh	tidak	
dokidokicloth	dokidoki clothing	"Pre Order tutup 6 Desember 2016. DISKON 10.000/pcs #POdokidoki Dino Parka (Rp200.000,-) Colours: Blue & Brown... https://t.co/cWmsZkeXg0"	ya	fashion
katalogpromosi	katalogpromosi	HAN GANG Diskon 20% (Food Only) dengan Kartu Kredit BCA berlaku sd. 31 Desember 2016 https://t.co/73Zv3EsuWq	ya	kuliner
ReneAdzawiyah	Khoirini R Adzawiyah	"@BNI untuk tabungan masa depan ðŸ’• plus biar dapet diskon, hadiah atau penawaran menarik lainnya ðŸ˜˜di setiap event BNI #BNITaplus"	tidak	
