username	name	status	ya/tidak
GilaPromoDotCom	GilaPromo	#diskon Superindo Promo Super Weekday - Diskon 10% https://t.co/bqAVQmqOSI	ya
GilaPromoDotCom	GilaPromo	#diskon Quiksilver Promo Spesial November - Gratis Gelang Hope https://t.co/upJZTRmBN0	ya
GilaPromoDotCom	GilaPromo	#diskon https://t.co/kJoRt8GXNA Promo Spesial BNI Debit Online - Gratis Voucher Yoshinoya https://t.co/SLTu7pXQYQ	ya
GilaPromoDotCom	GilaPromo	#diskon Samsung Smartfren Promo Paket Bundling - Gratis Bonus Kuota https://t.co/QmAtJ8dVML	ya
GilaPromoDotCom	GilaPromo	#diskon Paul Frank Promo Belanja Hemat - Diskon 50% https://t.co/dPjv5ilNJs	ya
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 108.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/J6fOzG8Dlz	ya
geely_motorave	Mobil Geely	"#geely #panda #promo harga OTR Rp. 125.000.000 #diskon 35% menjadi Rp. 81.250.000,- #indonesia #2016 #mobilâ€¦ https://t.co/ZDG4CxmVCr"	ya
geely_motorave	Mobil Geely	"#geely #panda #promo harga OTR Rp. 125.000.000 #diskon 35% menjadi Rp. 81.250.000,- #indonesia #2016 #mobilâ€¦ https://t.co/xWOcZy2WIK"	ya
geely_motorave	Mobil Geely	"#geely #panda #promo harga OTR Rp. 125.000.000 #diskon 35% menjadi Rp. 81.250.000,- #indonesia #2016 #mobilâ€¦ https://t.co/qOqPQpb0zI"	ya
indonesiadeal	Indonesia Deal	RT @irfan_dir: #NagoyaMansion #hotel #batam banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/K3CQg3WcHm https://t.câ€¦	ya
indonesiadeal	Indonesia Deal	"RT @Dealspromo: #NagoyaMansion #hotel #batam, Banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/7FO2wN9TI2 https://tâ€¦"	ya
indonesiadeal	Indonesia Deal	RT @lovinasinta: #diskon #hotel #booking #murah #batam *https://t.co/49DNqci0RF * #pesonaindonesia Cepat Hematlangsung klik disini: https:â€¦	ya
indonesiadeal	Indonesia Deal	RT @AParayudha: Pemenang undian di Pohon Keberuntungan di https://t.co/CoIsSuslF5 #indonesiabanget #diskon #pesonaindonesia #halakhita httpâ€¦	tidak
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 286.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/LdDbD6ljZV	ya
Giladiskon	Giladiskon Indonesia	Superindo Promo Super Weekday - Diskon 10% https://t.co/8S38qK36GS #diskon	ya
Giladiskon	Giladiskon Indonesia	Samsung Smartfren Promo Paket Bundling - Gratis Bonus Kuota https://t.co/xkuVEepzLF #diskon	ya
Giladiskon	Giladiskon Indonesia	https://t.co/5puLt6uvdQ Promo Spesial BNI Debit Online - Gratis Voucher Yoshinoya https://t.co/CIW4GqNkdc #diskon	ya
Rubrys	Rubry	RT @wisatalove: AGODA pasti harga terbaik dan #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/zhrnGtey1U https://â€¦	ya
Rubrys	Rubry	RT @Promo_Hotels: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini: httpâ€¦	ya
Rubrys	Rubry	RT @Rubrys: #diskon #hotel #booking #murah #batam Pilih Hotel via https://t.co/QWijbW7Wgd #pesonaindonesia Cepat Hemat klik: https://t.co/â€¦	ya
Rubrys	Rubry	RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0â€¦	ya
Rubrys	Rubry	RT @Dealspromo: AGODA pasti menjamin harga terbaik dan #hotel terbaik @NagoyaMansion #booking #enjoy #batam #diskon klik disini : https://tâ€¦	ya
Rubrys	Rubry	RT @Promo_Hotels: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:httpsâ€¦	ya
Rubrys	Rubry	RT @DISKONBATIK: #diskon #hotel #booking #murah #batam pilih hotel via TRAVELOKA #pesonaindonesia cepat hemat langsung klik disini : https:â€¦	ya
Rubrys	Rubry	RT @NM_Residence: Apartemen terbaik & nyaman Mansion Residence #batam full facility + security 24hrs Hub Tenant : 082166610045 #diskon #murâ€¦	ya
Rubrys	Rubry	RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Utâ€¦	ya
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 393.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/UheEVyEDXs	ya
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/yyusVFnUO6	ya
VIPPlazaID	VIP Plaza	"Fashion Fever is Back! Get Rp50.000,- shopping voucher with code â€œFEVER50â€ here https://t.co/dyvTQJdsgu #Rabuâ€¦ https://t.co/SMdTUHBNMQ"	ya
mega_topi	Hat Store	#topi #MLB #import #snapback #baseball #topimurah #diskon #keren #KamisOptimis #swag #jual #bboy #selfie #ootdâ€¦ https://t.co/T51IXWkdFk	ya
dRyshirt	dRy Shirt	#NewArrivals #Kemejakerja lengan pendek cotton Tersedia 2 warna Hanya IDR 115K Khusus pembelian via web #diskon 10%â€¦ https://t.co/crirtpxLSN	ya
detik_topi	TRUSTED SELLER	#topi #10deep #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/d75kfoG1D1	ya
867Evo	evo	Pesan #Hotel di #Malang via https://t.co/oF5c4oifB6 lebih murah >>https://t.co/NpUcZOKkwQ #Penginapan #HotelMurah #Diskon	ya
piyuanker12	Piyu Anker	RT @Hotel2Murah: yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah https://t.co/Zuj3â€¦	ya
Hotel2Murah	Hotel Murah	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah https://t.co/Zuj3Mav22h	ya
bazaarnation_id	Bazaarnation_info	#jualmurah #diskon #penjualan #barangbaru #pesanbarang #onlineshop #olshop #tokonline #business #sales... https://t.co/3SFxO9Lbnl	tidak
DiskonPlus	Exclusive Card	dapatkan #diskon ditempat2 menarik lainnya dgn kartu FlipFlop . info merchat ? klik https://t.co/gW0DRvCz5J	tidak
HotelTiket	Hotel Tiket Pesawat	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/sVJzLbHdY6 #HotelMurah #Penginapan #Travel	ya
GilaPromoDotCom	GilaPromo	#diskon Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/LWIvalVrba	ya
GilaPromoDotCom	GilaPromo	#diskon Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/iuotMQlpMB	ya
GilaPromoDotCom	GilaPromo	#diskon Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/HYe0Y8CWkJ	ya
GilaPromoDotCom	GilaPromo	#diskon Keds Shoes Super Deal - Diskon 50% https://t.co/xmOkc7N8SD	ya
GilaPromoDotCom	GilaPromo	#diskon Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/GlkX9dxtVP	ya
efviel	efviel	Promo diskon murah hanya di https://t.co/1yXuN4e98o #bukalapak ##diskon #ollshop #shoping	tidak
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/56fSPrE7HW	ya
variasimx	variasimx	#DISKON 25% u/ lampu #trail Polisport Ori Portugal pilihan warna&model. #indonesia Info: https://t.co/qtj7DNYMfb https://t.co/gMMLMIYgsQ	ya
gmyesaya	Yesaya A Silalahi	diskon belanja di https://t.co/JraeF7fXW5 dg menggunakan kode voucher:ZBAPZG47 #fashion #diskon #voucher #belanja	ya
enjoytravelnow	Enjoy Travel	RT @TupaTaruna: #hotel #batam #diskon #booking Lokasi strategis Nagoya Mansion Cepat klik disini TRAVELOKA: https://t.co/L7CfALPwaw https:/â€¦	ya
enjoytravelnow	Enjoy Travel	RT @GreatBatam: AGODA menjamin harga terbaik #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/lnnArAdWVQ https://tâ€¦	ya
enjoytravelnow	Enjoy Travel	RT @GrabHotel: #hotel #di #batam Dapatkan #diskon https://t.co/vj9zABol49 #promo Terbaik dipesan disini: https://t.co/QTCBnsJKvM https:/â€¦	ya
Dealspromo	DEALS PROMO	RT @SoloDiskons: #diskon #hotel #booking #murah #batam pilih hotel via AGODA klik disini : https://t.co/ZFqB8hFLac https://t.co/bIdtuOyaxn	ya
Dealspromo	DEALS PROMO	RT @Dealspromo: #diskon #hotel #booking #murah #batam *https://t.co/oqafSvjf8D* #pesonaindonesia Cepat Hemat langsung klik disini: https:/â€¦	ya
nahlagustina	NHL	RT @GilaPromoDotCom: #diskon Keds Shoes Super Deal - Diskon 50% https://t.co/IOiluAixMA	ya
Dealspromo	DEALS PROMO	RT @TravelNow79: Jumat barokah selera nusantara 65k. murah enak rame yuk yg mau #diskon 50% Resv 08116913002 @NagoyaMansion #batam https://â€¦	ya
Dealspromo	DEALS PROMO	RT @AParayudha: Pemenang undian di Pohon Keberuntungan di https://t.co/CoIsSuslF5 #indonesiabanget #diskon #pesonaindonesia #halakhita httpâ€¦	tidak
mega_topi	Hat Store	#topi #stussy #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/8Hv3VGehtb	ya
rezky30	Rezky.O.H	"Antri nyuci dulu, kasian si kebo hitam #mycar #monkeygarage #diskonâ€¦ https://t.co/9HwgStU18d"	tidak
GilaPromoDotCom	GilaPromo	#diskon Keds Shoes Super Deal - Diskon 50% https://t.co/IOiluAixMA	ya
GilaPromoDotCom	GilaPromo	#diskon Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/C7eJVnEIry	ya
GilaPromoDotCom	GilaPromo	#diskon Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/TM0eLGRNH8	ya
GilaPromoDotCom	GilaPromo	#diskon Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/IkTSUHvXg6	ya
GilaPromoDotCom	GilaPromo	#diskon Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/gFLSweJ8TF	ya
SopDurenLodaya	Sop Durian Lodaya	"#DISKON 30% Pelajar & Mahasiswa di #CabangDenpasar Jl. Raya Puputan No. 144, Renon, Denpasar (Selatan Lap Renon) https://t.co/aOuV00pVNa"	ya
kioson_etailer	KIOSON	Lengkapi peralatanmu dengan Ez Jet Water Cannon hanya di Kioson. Langsung dapet 3 lohh.. #kioson #semuabisaonlineâ€¦ https://t.co/EmHXIoA8fH	ya
OrthusMerch	Orthus Merch	We are open Dude!! Come n visit at Orthus store Jl Muhammad Yamin no.93 Kawatan Solo. #diskon #diskon #diskon #diskon #diskon #diskon	ya
detik_topi	TRUSTED SELLER	#topi #stussy #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/tHMpEqvaQH	ya
Giladiskon	Giladiskon Indonesia	Quiksilver Promo Spesial November - Gratis Gelang Hope https://t.co/UsocQEjKsR #diskon	ya
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/r5AD1wkecl	ya
Giladiskon	Giladiskon Indonesia	Paul Frank Promo Belanja Hemat - Diskon 50% https://t.co/vJgSiuu42y #diskon	ya
GilaPromoDotCom	GilaPromo	#diskon Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/8gkjLHkXJQ	ya
GilaPromoDotCom	GilaPromo	#diskon Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/n1Ilx8JMRZ	ya
GilaPromoDotCom	GilaPromo	#diskon Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/j1zqQTfits	ya
GilaPromoDotCom	GilaPromo	#diskon Keds Shoes Super Deal - Diskon 50% https://t.co/XGwvUDCj3z	ya
GilaPromoDotCom	GilaPromo	#diskon Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/ywFJxIwW9z	ya
GilaPromoDotCom	GilaPromo	#diskon Citilink Promo Spesial - Gratis 1 Cup Hot Beverage - Bayar tiket Citilink anda di 7 Eleven Store terdek... https://t.co/i3Ao7CKVWj	ya
GilaPromoDotCom	GilaPromo	#diskon Baskin Robbins Pink Day Special Offers - Gratis 1 Scoop Ice Cream https://t.co/ZMwyFkufWZ	ya
GilaPromoDotCom	GilaPromo	#diskon Cinemaxx Theater Student Special Snaxx Combo Promo - Harga Cuma Rp. 15.000 https://t.co/4PEmPG91oc	ya
irfan_dir	Indonesia Traveller	"RT @Dealspromo: #NagoyaMansion #hotel #batam, Banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/7FO2wN9TI2 https://tâ€¦"	ya
irfan_dir	Indonesia Traveller	RT @NoBarSolo: #diskon #hotel #booking #murah #batam https://t.co/MRybUy3Q4K #pesonaindonesia cepat hemat langsung klik disini : https://â€¦	ya
Giladiskon	Giladiskon Indonesia	Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/hv1o3ReqtF #diskon	ya
Giladiskon	Giladiskon Indonesia	Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/w5DMSBHJnu #diskon	ya
efviel	efviel	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9ElsXaR ##diskon #ollshop #shoping	tidak
Giladiskon	Giladiskon Indonesia	Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/s2Oq0C7Rtx #diskon	ya
Giladiskon	Giladiskon Indonesia	Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/Oi7feaE4Ck #diskon	ya
Giladiskon	Giladiskon Indonesia	Keds Shoes Super Deal - Diskon 50% https://t.co/eWgYtJYsRu #diskon	ya
Giladiskon	Giladiskon Indonesia	Indomaret XL Promo Akhir Tahun - Diskon Hingga 20% https://t.co/BK5RgM9j9I #diskon	ya
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/HCNcdiySbc	ya
Dealspromo	DEALS PROMO	RT @GrabHotel: #hotel #di #batam Dapatkan #diskon https://t.co/vj9zABol49 #promo Terbaik dipesan disini: https://t.co/QTCBnsJKvM https:/â€¦	ya
MalMetropolitan	Mal Metropolitan Bks	@InfoSuperIndo SUPER #Diskon Senin sampai Kamis ! Yuk belanja aneka bawang di Super Indo #MetMalBekasi Lt Dasar smâ€¦ https://t.co/NLeqr41s8x	ya
PeninggiGrosir	Invite 7E8FBFE5	"PROMO BESAR PENINGGI BADAN TIENS, order yuk, invit 29A2D527 SMS 085642236122. #Tiens #Murah #promo #diskon #sragen #s ##InfoJatim #Retweet"	ya
Dealspromo	DEALS PROMO	RT @NM_Residence: Apartemen terbaik & nyaman Mansion Residence #batam full facility + security 24hrs Hub Tenant : 082166610045 #diskon #murâ€¦	ya
Dealspromo	DEALS PROMO	RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Utâ€¦	ya
eyJaA	Reza Soemintadimadja	#burtok #jualmobil #auto2000 #sunter #toyota #auto2000permatahijau #jakarta #diskon @ Auto 2000â€¦ https://t.co/u89cEfLs9T	ya
petra867	petra	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhUwbq #HotelMurah #Travel #Penginapan	ya
wahyu_winoto	wahyu winoto	Aku akan senantiasa menjemput cintamu. Karena hatiku benar-benar merindukanmu #diskon	tidak
867Evo	evo	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5lSKd #HotelMurah #Travel #Penginapan	ya
WaydeeStore	Fashion Berkelas	Follow @WaydeeStore kami akan berikan DISKON Spesial #fashionstore #jualkaos #jualsepatu #jualtas #sepatumurah #tasberkualitas #diskon	ya
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/kBoJOgalJU	ya
gmyesaya	Yesaya A Silalahi	diskon belanja di https://t.co/JraeF6Ymxv dg menggunakan kode voucher:ZBAPZG47 #fashion #diskon #voucher #belanja	ya
bonekboys_store	*kios sembako*	Last Stock #kaos #diskon #bonekboys #code TS078B #size M/L/xL 75rb beLum ongkir dr #Jogja #order via WA 0838317588â€¦ https://t.co/x4W1DnFSsj	ya
GilaPromoDotCom	GilaPromo	#diskon Home Solution Clearance Sale - Diskon Sampai Dengan 80% https://t.co/xuiCjyQ3kx	ya
Hotel2Murah	Hotel Murah	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah #Penginapan #PesanHotel #CariHotel	ya
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETH #promo #diskon #olshop	ya
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 430.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/uhyOmXb3jo	ya
detik_topi	TRUSTED SELLER	#topi #Alumni #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/OAYWw3Zx1m	tidak
wahyu_winoto	wahyu winoto	"Meskipun di kerumunan, seseorang akan merasa kesepian tanpa cinta. Begitu juga denganku, yang selalu kesepian tanpamu #diskon"	tidak
max_tsuki	æž—å®¶æ°¸ (Max)	Domino pizza just open teluk gong discount 50% #pizza #dominopizza #discount #diskon https://t.co/mUY08AYfZx	ya
efviel	efviel	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/a7WQxzx5XQ ##diskon #ollshop #shoping	tidak
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 118.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/I79Q8dPPRo	ya
variasimx	variasimx	#Diskon tangki 20% #trailnusantara : https://t.co/GWgwcITmLR #trailmedan #trabas #klx #klx125 #bandung #Jakarta https://t.co/EGcPA0ESSI	ya
PeninggiGrosir	Invite 7E8FBFE5	"PROMO BESAR PENINGGI BADAN TIENS, order yuk, invit 29A2D527 SMS 085642236122. #Tiens #Murah #promo #diskon #sragen #s ##InfoJatim #Retweet"	ya
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/LTKeBjZUEW	ya
efviel	efviel	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/1yXuN4e98o ##diskon #ollshop #shoping	tidak
GilaPromoDotCom	GilaPromo	#diskon Matahari Department Store Sorella Collection Promo - Gratis Kalender https://t.co/7bo3rsqzi0	tidak
GilaPromoDotCom	GilaPromo	#diskon Waterbom Promo Mandiri Fiestapoin - Diskon 50% + 20% https://t.co/8Wbrti74Pv	ya
GilaPromoDotCom	GilaPromo	#diskon Kliknklik Promo Mendadak - Gebrakan Diskon hingag 85% https://t.co/oSXQjPJune	ya
GilaPromoDotCom	GilaPromo	#diskon Lazada Promo Tampil Memukau - Diskon 69% https://t.co/GGnfDL1edE	ya
GilaPromoDotCom	GilaPromo	#diskon Blibli Promo Rabu Super Cantik - Diskon Hingga 75% https://t.co/FcVqHDtvMV	ya
867Evo	evo	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5lSKd #HotelMurah #Travel #Penginapan	ya
efviel	efviel	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/3XnHHYvxzk ##diskon #ollshop #shoping	tidak
ZataruID	Zataru	"Diskon spesial tengah minggu, dapatkan extra voucher 50.000 untuk all item! https://t.co/K9SjnCYf9Y #midweek #saleâ€¦ https://t.co/9TybydkjXC"	ya
nurmilasiti	siti nurmilah	Promo 15-30 nov 2016 #skincare #optimalwhiteradiancen #sayangikulitmu #oriflamebandung #jualmurah #diskon... https://t.co/Zd0VqjpjJo	ya
GilaPromoDotCom	GilaPromo	#diskon Blibli Promo Rabu Super Cantik - Diskon Hingga 75% https://t.co/indBaAektk	ya
GilaPromoDotCom	GilaPromo	#diskon Kliknklik Promo Mendadak - Gebrakan Diskon hingag 85% https://t.co/ZUEPJBnxS0	ya
GilaPromoDotCom	GilaPromo	#diskon Lazada Promo Tampil Memukau - Diskon 69% https://t.co/4PHU7XW7He	ya
GilaPromoDotCom	GilaPromo	#diskon Waterbom Promo Mandiri Fiestapoin - Diskon 50% + 20% https://t.co/BmtlSojMOc	ya
GilaPromoDotCom	GilaPromo	#diskon Matahari Department Store Sorella Collection Promo - Gratis Kalender https://t.co/zZ6L1FjWf2	tidak
Info_Hotels_ier	Info Hotels-Hotelier	RT @TupaTaruna: #hotel #batam #diskon #booking Lokasi strategis Nagoya Mansion Cepat klik disini TRAVELOKA: https://t.co/L7CfALPwaw https:/â€¦	tidak
Info_Hotels_ier	Info Hotels-Hotelier	"RT @irfan_dir: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/6Zlfsj3w9K https://t.câ€¦"	ya
Dealspromo	DEALS PROMO	MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik :â€¦ https://t.co/Vic5f3IcZJ	ya
GilaPromoDotCom	GilaPromo	#onlineonly #diskon Blibli Promo Rabu Super Cantik - Diskon Hingga 75% https://t.co/8ZDwG9wP7B	ya
GilaPromoDotCom	GilaPromo	#onlineonly #diskon Lazada Promo Tampil Memukau - Diskon 69% https://t.co/aOrz34a5nC	ya
GilaPromoDotCom	GilaPromo	#onlineonly #diskon Kliknklik Promo Mendadak - Gebrakan Diskon hingag 85% https://t.co/QzXoZihRNf	ya
chanirafashion	Chanira	"#Christmas Collection will be available soon,wait for our new catalogue soon in our website or facebook #Christmas #Newseason #diskon #sale"	tidak
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/TFMJZmcUtD	ya
irfan_dir	Indonesia Traveller	"Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/6Zlfsj3w9K https://t.co/nnUyAFfJlh"	ya
efviel	efviel	Promo diskon murah hanya di https://t.co/3XnHHYvxzk #bukalapak ##diskon #ollshop #shoping	ya
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 214.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/mxUwgUTBay	tidak
sepatufutsal8	Sepatu Futsal 8	Size: 40.5 41 Harga #diskon: Rp.575rb Harga normal: Rp.899rb Karakter: Bahan kombinasi tekâ€¦ https://t.co/LDXQwXX856 https://t.co/lfEh92dc2j	ya
GilaPromoDotCom	GilaPromo	#diskon Blibli Promo Rabu Super Cantik - Diskon Hingga 75% https://t.co/5rfH6IZuMc	ya
GilaPromoDotCom	GilaPromo	#diskon Matahari Department Store Sorella Collection Promo - Gratis Kalender https://t.co/DcB86mgZ6u	tidak
GilaPromoDotCom	GilaPromo	#diskon Waterbom Promo Mandiri Fiestapoin - Diskon 50% + 20% https://t.co/WYkaprLzV2	ya
